Date,Open,High,Low,Close,Adj Close,Volume
2022-02-09,635.000000,637.000000,630.000000,633.000000,622.888184,30048791
2022-02-10,639.000000,649.000000,637.000000,649.000000,638.632568,34587133
2022-02-11,646.000000,650.000000,642.000000,650.000000,639.616577,26723278
2022-02-14,640.000000,641.000000,635.000000,637.000000,626.824219,27826382
2022-02-15,633.000000,639.000000,633.000000,633.000000,622.888184,21970460
2022-02-16,645.000000,646.000000,640.000000,646.000000,635.680481,25191741
2022-02-17,644.000000,646.000000,641.000000,645.000000,634.696472,18135080
2022-02-18,638.000000,639.000000,636.000000,637.000000,626.824219,20804191
2022-02-21,633.000000,636.000000,632.000000,632.000000,621.904175,23797502
2022-02-22,628.000000,630.000000,625.000000,627.000000,616.984009,34086593
2022-02-23,624.000000,629.000000,623.000000,625.000000,615.015991,31953054
2022-02-24,618.000000,619.000000,604.000000,604.000000,594.351379,73663161
2022-02-25,600.000000,609.000000,600.000000,604.000000,594.351379,89012516
2022-03-01,599.000000,610.000000,599.000000,604.000000,594.351379,66720867
2022-03-02,601.000000,605.000000,600.000000,601.000000,591.399292,40693457
2022-03-03,603.000000,607.000000,601.000000,602.000000,592.383362,33792420
2022-03-04,595.000000,597.000000,592.000000,595.000000,585.495178,55917115
2022-03-07,580.000000,581.000000,575.000000,576.000000,566.798645,86496560
2022-03-08,561.000000,570.000000,561.000000,563.000000,554.006348,79029914
2022-03-09,567.000000,573.000000,567.000000,568.000000,558.926514,52155415
2022-03-10,585.000000,589.000000,582.000000,587.000000,577.622986,45630467
2022-03-11,581.000000,582.000000,574.000000,575.000000,565.814636,38943098
2022-03-14,574.000000,577.000000,572.000000,572.000000,562.862610,33919577
2022-03-15,562.000000,563.000000,558.000000,558.000000,549.086243,74092231
2022-03-16,564.000000,565.000000,555.000000,558.000000,551.805725,43438327
2022-03-17,578.000000,583.000000,575.000000,582.000000,575.539246,60959900
2022-03-18,582.000000,582.000000,576.000000,581.000000,574.550354,46242430
2022-03-21,583.000000,589.000000,583.000000,586.000000,579.494812,21400273
2022-03-22,577.000000,586.000000,577.000000,583.000000,576.528137,20246949
2022-03-23,590.000000,590.000000,586.000000,590.000000,583.450439,25902069
2022-03-24,587.000000,592.000000,585.000000,591.000000,584.439331,20060758
2022-03-25,597.000000,598.000000,595.000000,598.000000,591.361633,26122381
2022-03-28,581.000000,586.000000,580.000000,584.000000,577.517029,26391576
2022-03-29,586.000000,589.000000,584.000000,589.000000,582.461548,14892032
2022-03-30,599.000000,600.000000,597.000000,600.000000,593.339417,41230239
2022-03-31,602.000000,602.000000,594.000000,597.000000,590.372742,22700114
2022-04-01,585.000000,589.000000,584.000000,589.000000,582.461548,29732696
2022-04-06,578.000000,580.000000,575.000000,578.000000,571.583618,37645873
2022-04-07,571.000000,573.000000,566.000000,566.000000,559.716919,42904743
2022-04-08,567.000000,570.000000,566.000000,567.000000,560.705811,28024587
2022-04-11,563.000000,566.000000,558.000000,558.000000,551.805725,36820094
2022-04-12,554.000000,564.000000,552.000000,557.000000,550.816833,30671407
2022-04-13,564.000000,576.000000,563.000000,573.000000,566.639160,35865970
2022-04-14,577.000000,578.000000,573.000000,573.000000,566.639160,19056590
2022-04-15,562.000000,566.000000,561.000000,562.000000,555.761292,28253360
2022-04-18,559.000000,566.000000,558.000000,561.000000,554.772400,15800959
2022-04-19,566.000000,569.000000,563.000000,565.000000,558.728027,16614705
2022-04-20,570.000000,570.000000,562.000000,570.000000,563.672424,27606307
2022-04-21,571.000000,571.000000,565.000000,565.000000,558.728027,18383650
2022-04-22,558.000000,559.000000,557.000000,558.000000,551.805725,29283846
2022-04-25,550.000000,552.000000,546.000000,547.000000,540.927795,43389591
2022-04-26,550.000000,551.000000,544.000000,546.000000,539.938904,35825421
2022-04-27,530.000000,532.000000,526.000000,526.000000,520.160889,55941533
2022-04-28,530.000000,532.000000,523.000000,531.000000,525.105408,45380836
2022-04-29,547.000000,547.000000,535.000000,538.000000,532.027710,36664644
2022-05-03,538.000000,540.000000,530.000000,531.000000,525.105408,26317509
2022-05-04,533.000000,537.000000,530.000000,534.000000,528.072083,16569622
2022-05-05,543.000000,544.000000,539.000000,542.000000,535.983337,20374772
2022-05-06,528.000000,531.000000,526.000000,528.000000,522.138733,32467268
2022-05-09,523.000000,524.000000,520.000000,520.000000,514.227539,23709774
2022-05-10,506.000000,519.000000,505.000000,518.000000,512.249695,41679907
2022-05-11,518.000000,526.000000,518.000000,521.000000,515.216431,27157254
2022-05-12,516.000000,518.000000,505.000000,505.000000,499.394012,32532963
2022-05-13,507.000000,514.000000,506.000000,511.000000,505.327423,29074177
2022-05-16,521.000000,524.000000,518.000000,520.000000,514.227539,21163106
2022-05-17,521.000000,533.000000,520.000000,530.000000,524.116516,24496974
2022-05-18,541.000000,541.000000,534.000000,538.000000,532.027710,30568176
2022-05-19,523.000000,527.000000,520.000000,522.000000,516.205322,29019751
2022-05-20,524.000000,532.000000,523.000000,530.000000,524.116516,22651205
2022-05-23,533.000000,534.000000,528.000000,528.000000,522.138733,17054170
2022-05-24,530.000000,531.000000,520.000000,520.000000,514.227539,17802308
2022-05-25,522.000000,529.000000,520.000000,524.000000,518.183105,22176476
2022-05-26,523.000000,525.000000,513.000000,514.000000,508.294128,28327403
2022-05-27,524.000000,530.000000,522.000000,530.000000,524.116516,27866643
2022-05-30,538.000000,547.000000,537.000000,547.000000,540.927795,34476433
2022-05-31,542.000000,560.000000,540.000000,560.000000,553.783508,72405873
2022-06-01,550.000000,555.000000,548.000000,549.000000,542.905579,29155176
2022-06-02,544.000000,545.000000,540.000000,540.000000,534.005493,21420890
2022-06-06,541.000000,544.000000,538.000000,540.000000,534.005493,17615003
2022-06-07,535.000000,538.000000,532.000000,535.000000,529.061035,19497532
2022-06-08,539.000000,545.000000,538.000000,544.000000,537.961121,18835521
2022-06-09,538.000000,542.000000,537.000000,541.000000,534.994385,16338602
2022-06-10,530.000000,533.000000,529.000000,530.000000,524.116516,21357130
2022-06-13,518.000000,519.000000,515.000000,516.000000,510.271912,32854092
2022-06-14,507.000000,514.000000,507.000000,513.000000,507.305206,36304444
2022-06-15,508.000000,515.000000,508.000000,509.000000,503.349609,35680283
2022-06-16,515.000000,516.000000,507.000000,508.000000,505.089600,26909199
2022-06-17,499.500000,503.000000,499.000000,501.000000,498.129700,43566737
2022-06-20,500.000000,502.000000,495.000000,498.000000,495.146881,34209693
2022-06-21,501.000000,505.000000,499.000000,505.000000,502.106781,33223685
2022-06-22,501.000000,503.000000,494.500000,494.500000,491.666931,31034893
2022-06-23,492.000000,493.500000,485.000000,485.500000,482.718506,43548940
2022-06-24,489.500000,492.500000,485.500000,486.500000,483.712769,27911980
2022-06-27,496.000000,506.000000,495.500000,498.500000,495.644012,37909718
2022-06-28,496.000000,500.000000,496.000000,497.500000,494.649750,15274062
2022-06-29,496.000000,498.500000,491.000000,491.000000,488.186981,30533789
2022-06-30,484.500000,486.500000,476.000000,476.000000,473.272919,46311432
2022-07-01,471.500000,474.000000,452.500000,453.500000,450.901825,61744377
2022-07-04,443.000000,451.500000,440.000000,440.000000,437.479187,52445919
2022-07-05,449.500000,451.500000,433.000000,446.000000,443.444794,50084244
2022-07-06,442.000000,447.500000,435.000000,435.500000,433.004974,40549763
2022-07-07,442.000000,459.000000,438.500000,457.500000,454.878906,48151202
2022-07-08,470.000000,470.500000,461.500000,467.000000,464.324493,37897895
2022-07-11,468.000000,470.500000,461.000000,462.000000,459.353149,21941710
2022-07-12,458.000000,458.000000,449.500000,449.500000,446.924744,23036423
2022-07-13,470.500000,473.000000,466.000000,470.500000,467.804443,44035695
2022-07-14,466.000000,477.500000,463.000000,475.000000,472.278656,31936258
2022-07-15,481.000000,494.000000,477.000000,492.500000,489.678406,51846909
2022-07-18,495.500000,498.500000,488.500000,495.500000,492.661224,39179575
2022-07-19,487.500000,493.000000,486.500000,491.000000,488.186981,19874865
2022-07-20,502.000000,503.000000,491.500000,495.000000,492.164063,35436652
2022-07-21,496.000000,501.000000,494.000000,501.000000,498.129700,22285593
2022-07-22,505.000000,505.000000,500.000000,503.000000,500.118256,25216400
2022-07-25,500.000000,503.000000,498.000000,499.500000,496.638306,15245346
2022-07-26,499.500000,499.500000,491.000000,495.000000,492.164063,18024265
2022-07-27,494.000000,502.000000,491.000000,502.000000,499.123962,17166365
2022-07-28,509.000000,509.000000,499.000000,501.000000,498.129700,33844011
2022-07-29,508.000000,510.000000,504.000000,509.000000,506.083862,29045617
2022-08-01,506.000000,508.000000,500.000000,504.000000,501.112518,24117969
2022-08-02,494.000000,496.000000,488.500000,492.000000,489.181274,39838155
2022-08-03,494.000000,501.000000,493.000000,501.000000,498.129700,27603474
2022-08-04,499.000000,503.000000,495.000000,500.000000,497.135437,26027618
2022-08-05,509.000000,516.000000,507.000000,516.000000,513.043762,32784279
2022-08-08,510.000000,515.000000,509.000000,512.000000,509.066681,19333128
2022-08-09,507.000000,511.000000,504.000000,510.000000,507.078125,21164373
2022-08-10,500.000000,503.000000,499.500000,500.000000,497.135437,20861380
2022-08-11,513.000000,514.000000,510.000000,514.000000,511.055237,23740033
2022-08-12,515.000000,518.000000,514.000000,517.000000,514.038025,19535923
2022-08-15,520.000000,524.000000,519.000000,523.000000,520.003662,21273166
2022-08-16,526.000000,526.000000,523.000000,525.000000,521.992188,20720414
2022-08-17,524.000000,527.000000,521.000000,527.000000,523.980774,27143102
2022-08-18,520.000000,521.000000,519.000000,520.000000,517.020874,17831084
2022-08-19,519.000000,523.000000,517.000000,519.000000,516.026550,14022812
2022-08-22,511.000000,514.000000,510.000000,512.000000,509.066681,11494000
2022-08-23,503.000000,506.000000,502.000000,504.000000,501.112518,19191108
2022-08-24,504.000000,508.000000,503.000000,503.000000,500.118256,14363212
2022-08-25,505.000000,510.000000,504.000000,508.000000,505.089600,9357138
2022-08-26,513.000000,515.000000,511.000000,512.000000,509.066681,12914846
2022-08-29,497.000000,502.000000,496.000000,498.500000,495.644012,26590824
2022-08-30,497.500000,500.000000,496.000000,496.000000,493.158356,24214535
2022-08-31,492.000000,505.000000,492.000000,505.000000,502.106781,39357089
2022-09-01,495.000000,495.500000,490.000000,490.500000,487.689850,39168672
2022-09-02,488.000000,489.500000,485.000000,485.000000,482.221375,29982959
2022-09-05,485.000000,488.000000,484.000000,486.000000,483.215637,15903415
2022-09-06,488.500000,491.500000,486.500000,489.000000,486.198456,16700285
2022-09-07,477.000000,478.000000,472.000000,472.500000,469.792969,34678562
2022-09-08,473.000000,475.000000,472.000000,475.000000,472.278656,27931552
2022-09-12,485.000000,491.000000,485.000000,486.500000,483.712769,21597212
2022-09-13,495.000000,495.000000,491.000000,493.000000,490.175537,16507036
2022-09-14,478.500000,482.500000,476.000000,480.000000,477.250000,22645714
2022-09-15,476.000000,480.000000,476.000000,476.500000,476.500000,23104850
2022-09-16,470.500000,472.000000,469.000000,472.000000,472.000000,39087513
2022-09-19,472.000000,473.000000,466.500000,467.000000,467.000000,17182380
2022-09-20,470.500000,478.000000,470.000000,476.500000,476.500000,19842582
2022-09-21,473.500000,475.500000,468.500000,471.000000,471.000000,24154633
2022-09-22,462.000000,468.000000,459.000000,464.500000,464.500000,29702508
2022-09-23,458.500000,460.500000,455.000000,455.000000,455.000000,29757787
2022-09-26,443.000000,454.000000,443.000000,446.500000,446.500000,32342267
2022-09-27,449.000000,451.500000,446.000000,448.000000,448.000000,24961404
2022-09-28,449.000000,448.000000,446.500000,447.500000,447.500000,2351000
