Date,Open,High,Low,Close,Adj Close,Volume
2021-11-26,64.599998,64.800003,62.500000,62.500000,58.696754,181896349
2021-11-29,62.000000,62.700001,60.900002,62.400002,58.602840,111274094
2021-11-30,64.300003,65.199997,63.700001,63.700001,59.823734,277535104
2021-12-01,64.400002,67.000000,64.099998,67.000000,62.922920,271112474
2021-12-02,67.400002,68.500000,66.599998,66.699997,62.641174,309629242
2021-12-03,67.599998,68.400002,67.000000,68.300003,64.143814,184103948
2021-12-06,68.199997,68.199997,66.699997,67.300003,63.204666,134977704
2021-12-07,67.900002,67.900002,66.199997,66.500000,62.453346,155164688
2021-12-08,68.199997,68.199997,66.500000,66.500000,62.453346,145042808
2021-12-09,65.099998,65.699997,64.000000,64.000000,60.105476,283828545
2021-12-10,62.900002,64.199997,62.700001,63.500000,59.635902,150096505
2021-12-13,63.900002,63.900002,62.799999,62.799999,58.978497,105402091
2021-12-14,62.500000,62.700001,61.500000,62.400002,58.602840,103901892
2021-12-15,62.500000,63.400002,62.500000,62.700001,58.884586,93198092
2021-12-16,64.199997,64.599998,62.900002,63.000000,59.166328,137799524
2021-12-17,62.200001,62.700001,62.099998,62.299999,58.508923,87120133
2021-12-20,62.299999,62.599998,62.000000,62.200001,58.415012,63987172
2021-12-21,62.599998,63.299999,62.400002,62.900002,59.072414,76514949
2021-12-22,63.400002,63.900002,63.299999,63.700001,59.823734,82654446
2021-12-23,64.400002,64.500000,63.799999,63.900002,60.011562,70656246
2021-12-24,64.300003,64.900002,64.099998,64.300003,60.387222,75313292
2021-12-27,64.599998,64.699997,64.199997,64.300003,60.387222,45805295
2021-12-28,64.900002,65.199997,64.699997,64.699997,60.762878,79937853
2021-12-29,65.099998,65.199997,64.699997,65.000000,61.044624,52868829
2021-12-30,65.099998,65.300003,64.800003,65.000000,61.044624,48028296
2022-01-03,65.199997,65.500000,63.200001,63.400002,59.541988,120134207
2022-01-04,63.500000,64.000000,62.799999,63.000000,59.166328,113554504
2022-01-05,63.000000,64.000000,62.700001,63.099998,59.260242,83002873
2022-01-06,62.500000,62.900002,62.400002,62.700001,58.884586,80543215
2022-01-07,63.700001,63.700001,62.500000,62.599998,58.790668,99195601
2022-01-10,62.000000,62.500000,61.799999,62.099998,58.321095,95348594
2022-01-11,62.299999,62.500000,61.900002,62.099998,58.321095,44217559
2022-01-12,62.700001,62.799999,61.799999,61.900002,58.133266,74002300
2022-01-13,62.099998,63.599998,62.099998,63.299999,59.448071,115790076
2022-01-14,63.500000,63.500000,62.200001,62.700001,58.884586,92471313
2022-01-17,63.099998,64.400002,63.000000,64.300003,60.387222,154911953
2022-01-18,64.500000,64.900002,63.799999,63.799999,59.917645,96924393
2022-01-19,63.000000,63.500000,62.799999,62.799999,58.978497,75176729
2022-01-20,62.900002,63.799999,62.500000,63.500000,59.635902,61673388
2022-01-21,62.700001,63.299999,62.599998,62.799999,58.978497,84065982
2022-01-24,62.299999,62.799999,61.200001,62.599998,58.790668,104842422
2022-01-25,61.799999,62.200001,61.500000,61.500000,57.757607,128470767
2022-01-26,56.400002,58.500000,56.099998,57.299999,53.813183,399886476
2022-02-07,56.900002,57.000000,53.700001,54.500000,51.183571,303067087
2022-02-08,54.599998,55.900002,54.599998,55.400002,52.028805,145754347
2022-02-09,56.299999,56.799999,55.700001,56.000000,52.592293,104196446
2022-02-10,57.000000,57.000000,55.099998,55.799999,52.404461,113911457
2022-02-11,55.500000,56.000000,55.000000,55.400002,52.028805,84581234
2022-02-14,54.000000,54.099998,53.000000,53.000000,49.774849,159459899
2022-02-15,53.000000,54.299999,53.000000,53.500000,50.244423,100424261
2022-02-16,54.599998,54.900002,54.099998,54.099998,50.807911,90558141
2022-02-17,54.700001,55.000000,54.099998,54.400002,51.089657,67766598
2022-02-18,53.799999,54.000000,53.500000,53.700001,50.432251,81812084
2022-02-21,53.299999,54.400002,53.000000,53.799999,50.526165,77093640
2022-02-22,53.200001,53.400002,52.299999,52.799999,49.587017,111986147
2022-02-23,52.900002,53.599998,52.900002,53.599998,50.338333,56264257
2022-02-24,52.799999,53.200001,51.700001,51.799999,48.647869,105770914
2022-02-25,53.000000,53.299999,52.000000,52.099998,48.929611,107149479
2022-03-01,53.000000,54.500000,52.500000,54.099998,50.807911,117258341
2022-03-02,53.200001,53.900002,53.099998,53.599998,50.338333,57767223
2022-03-03,54.200001,54.500000,53.799999,54.200001,50.901825,46574496
2022-03-04,53.299999,53.799999,53.200001,53.400002,50.150509,45291882
2022-03-07,52.799999,52.799999,51.299999,51.599998,48.460037,106963655
2022-03-08,50.599998,51.200001,49.500000,49.700001,46.675659,178913624
2022-03-09,50.799999,52.200001,50.500000,51.799999,48.647869,97926742
2022-03-10,53.500000,53.799999,52.599998,52.799999,49.587017,96899292
2022-03-11,52.700001,53.000000,52.299999,52.500000,49.305275,46824536
2022-03-14,52.700001,53.099998,51.799999,52.500000,49.305275,59505595
2022-03-15,51.400002,51.599998,50.200001,50.400002,47.333065,117655236
2022-03-16,51.200001,51.299999,50.099998,50.799999,47.708721,82159391
2022-03-17,52.400002,52.799999,52.200001,52.599998,49.399185,106432004
2022-03-18,52.700001,53.000000,52.500000,52.799999,49.587017,66178749
2022-03-21,53.500000,53.700001,53.099998,53.500000,50.244423,50926506
2022-03-22,53.500000,53.500000,52.900002,53.500000,50.244423,47683407
2022-03-23,53.799999,54.200001,53.599998,53.799999,50.526165,63371218
2022-03-24,53.000000,53.400002,52.900002,53.200001,49.962677,49965271
2022-03-25,53.500000,53.599998,53.000000,53.299999,50.056591,42172838
2022-03-28,53.200001,53.799999,52.799999,53.599998,50.338333,40335325
2022-03-29,53.900002,54.000000,53.299999,53.700001,50.432251,39470682
2022-03-30,54.099998,54.500000,54.000000,54.500000,51.183571,67529942
2022-03-31,54.099998,54.200001,53.799999,54.000000,50.713997,48328440
2022-04-01,53.099998,53.099998,52.500000,52.900002,49.680935,83819843
2022-04-06,51.599998,51.700001,50.799999,51.099998,47.990463,130463959
2022-04-07,50.099998,50.599998,50.000000,50.000000,46.957405,113474739
2022-04-08,50.099998,50.400002,50.000000,50.000000,46.957405,91544578
2022-04-11,50.000000,50.000000,48.049999,48.200001,45.266937,172822222
2022-04-12,47.299999,48.150002,47.000000,47.299999,44.421703,149437106
2022-04-13,47.849998,48.750000,47.750000,48.500000,45.548683,91562763
2022-04-14,49.000000,49.049999,48.200001,48.250000,45.313896,63462591
2022-04-15,47.400002,47.450001,47.000000,47.049999,44.186916,88548089
2022-04-18,46.599998,46.849998,46.200001,46.200001,43.388641,70630379
2022-04-19,46.750000,47.150002,46.599998,46.650002,43.811260,69983560
2022-04-20,47.450001,47.650002,47.099998,47.650002,44.750408,63624569
2022-04-21,47.900002,48.400002,47.650002,48.049999,45.126064,57340757
2022-04-22,47.500000,47.650002,47.200001,47.650002,44.750408,44600819
2022-04-25,46.500000,46.500000,45.299999,45.500000,42.731236,109358305
2022-04-26,46.000000,46.099998,45.250000,45.750000,42.966022,51558629
2022-04-27,44.000000,44.400002,43.549999,44.400002,41.698177,104597756
2022-04-28,46.299999,48.799999,45.849998,48.500000,45.548683,235761700
2022-04-29,49.599998,49.900002,47.700001,47.799999,44.891277,187382650
2022-05-03,47.700001,48.500000,47.099998,47.250000,44.374744,84508425
2022-05-04,47.349998,48.299999,47.349998,48.299999,45.360851,63133086
2022-05-05,49.700001,49.849998,48.849998,49.099998,46.112167,103997181
2022-05-06,47.450001,48.549999,47.400002,48.549999,45.595638,82849111
2022-05-09,48.500000,49.000000,47.900002,47.900002,44.985195,63852606
2022-05-10,47.000000,48.900002,46.849998,48.900002,45.924343,85028280
2022-05-11,48.599998,49.200001,48.250000,48.650002,45.689556,78480733
2022-05-12,48.150002,48.599998,47.700001,47.799999,44.891277,70288246
2022-05-13,48.500000,49.099998,48.299999,48.849998,45.877380,73860423
2022-05-16,49.750000,50.299999,49.299999,49.450001,46.440872,112735101
2022-05-17,50.000000,50.400002,49.700001,50.099998,47.051315,89761593
2022-05-18,51.000000,51.299999,50.700001,50.900002,47.802639,95535126
2022-05-19,49.299999,50.799999,49.299999,50.799999,47.708721,86986838
2022-05-20,51.099998,51.200001,50.500000,50.700001,47.614807,54871546
2022-05-23,51.200001,51.400002,50.099998,50.299999,47.239147,51203951
2022-05-24,50.400002,50.500000,49.000000,49.000000,46.018257,70613038
2022-05-25,49.049999,49.450001,48.650002,49.349998,46.346954,55450045
2022-05-26,49.900002,50.200001,49.299999,49.400002,46.393917,38717807
2022-05-27,50.000000,50.200001,49.900002,50.200001,47.145233,44272926
2022-05-30,51.000000,51.400002,50.500000,51.000000,47.896553,56426824
2022-05-31,50.900002,51.500000,50.700001,51.400002,48.272213,90647218
2022-06-01,51.099998,51.599998,51.000000,51.200001,48.084381,53236364
2022-06-02,50.900002,51.000000,50.599998,50.700001,47.614807,49193727
2022-06-06,51.200001,52.000000,50.700001,52.000000,48.835701,90265356
2022-06-07,51.599998,51.900002,51.200001,51.700001,48.553955,60602619
2022-06-08,52.200001,52.700001,52.099998,52.400002,49.211361,70914419
2022-06-09,52.099998,52.200001,51.799999,51.799999,48.647869,39439506
2022-06-10,51.000000,51.700001,50.799999,51.200001,48.084381,42745053
2022-06-13,50.099998,50.400002,49.900002,50.000000,46.957405,80943487
2022-06-14,49.250000,49.700001,49.099998,49.599998,46.581741,66117883
2022-06-15,49.950001,50.400002,49.650002,49.650002,46.628704,59657666
2022-06-16,50.500000,50.799999,49.049999,49.099998,46.112167,65327274
2022-06-17,48.049999,48.200001,47.200001,47.650002,44.750408,151877009
2022-06-20,48.400002,49.000000,47.799999,48.049999,45.126064,122064321
2022-06-21,48.500000,49.299999,47.950001,49.299999,46.299999,130353483
2022-06-22,46.299999,46.349998,44.099998,44.099998,44.099998,199757207
2022-06-23,44.049999,44.150002,41.049999,42.000000,42.000000,204802598
2022-06-24,42.500000,42.950001,41.599998,41.599998,41.599998,98110599
2022-06-27,42.599998,43.299999,42.400002,42.900002,42.900002,89426186
2022-06-28,42.950001,42.950001,41.849998,41.849998,41.849998,56708799
2022-06-29,41.250000,41.549999,40.700001,40.900002,40.900002,68428072
2022-06-30,40.599998,40.599998,39.150002,39.150002,39.150002,119517641
2022-07-01,39.150002,39.900002,38.049999,38.049999,38.049999,135667180
2022-07-04,38.049999,38.500000,37.500000,38.150002,38.150002,113656903
2022-07-05,39.400002,39.549999,38.000000,38.900002,38.900002,84341341
2022-07-06,38.500000,38.900002,37.150002,37.150002,37.150002,101611371
2022-07-07,37.849998,40.500000,37.250000,39.849998,39.849998,169918818
2022-07-08,40.450001,40.700001,39.400002,39.700001,39.700001,111431250
2022-07-11,39.849998,40.000000,38.349998,38.599998,38.599998,78579255
2022-07-12,37.700001,38.000000,36.750000,36.750000,36.750000,121975329
2022-07-13,38.799999,39.000000,37.849998,38.049999,38.049999,113163223
2022-07-14,37.900002,39.200001,37.400002,38.799999,38.799999,106195225
2022-07-15,39.000000,39.400002,38.500000,38.950001,38.950001,93282900
2022-07-18,39.599998,40.200001,39.500000,40.000000,40.000000,94635836
2022-07-19,39.650002,40.150002,39.549999,39.900002,39.900002,50097902
2022-07-20,41.000000,41.150002,40.450001,40.750000,40.750000,74999094
2022-07-21,41.000000,42.799999,40.799999,42.799999,42.799999,137515298
2022-07-22,42.799999,43.049999,42.049999,42.450001,42.450001,110057629
2022-07-25,41.299999,41.349998,40.200001,40.500000,40.500000,102999108
2022-07-26,40.099998,40.099998,38.299999,38.599998,38.599998,161723851
2022-07-27,38.349998,39.500000,38.200001,39.450001,39.450001,109141607
2022-07-28,40.450001,40.500000,38.700001,38.799999,38.799999,148493712
2022-07-29,39.500000,40.200001,39.400002,40.150002,40.150002,109251171
2022-08-01,40.049999,40.299999,39.549999,40.299999,40.299999,43204752
2022-08-02,39.549999,39.599998,38.799999,39.099998,39.099998,71694172
2022-08-03,39.099998,39.349998,38.799999,39.299999,39.299999,44604528
2022-08-04,39.799999,40.200001,39.349998,40.000000,40.000000,73337609
2022-08-05,40.950001,42.349998,40.599998,42.150002,42.150002,156027274
2022-08-08,41.400002,41.650002,41.000000,41.049999,41.049999,70316154
2022-08-09,40.849998,41.450001,40.150002,41.049999,41.049999,57553957
2022-08-10,40.299999,40.450001,40.049999,40.299999,40.299999,59867589
2022-08-11,41.650002,41.849998,41.400002,41.700001,41.700001,82326023
2022-08-12,41.900002,42.650002,41.799999,42.349998,42.349998,71258030
2022-08-15,42.849998,43.500000,42.799999,43.500000,43.500000,86310145
2022-08-16,43.549999,43.599998,42.849998,43.049999,43.049999,54160486
2022-08-17,43.150002,43.200001,42.650002,42.849998,42.849998,46303780
2022-08-18,42.099998,42.500000,42.049999,42.500000,42.500000,35280239
2022-08-19,42.750000,43.200001,42.500000,43.000000,43.000000,34107416
2022-08-22,42.200001,42.250000,41.900002,41.950001,41.950001,33625000
2022-08-23,40.950001,41.250000,40.799999,40.799999,40.799999,60939728
2022-08-24,41.099998,41.349998,40.849998,40.900002,40.900002,36198142
2022-08-25,41.299999,41.650002,41.150002,41.400002,41.400002,36753597
2022-08-26,42.000000,42.150002,41.299999,41.299999,41.299999,41925852
2022-08-29,39.650002,40.049999,39.299999,39.950001,39.950001,77947283
2022-08-30,40.099998,40.849998,39.849998,40.400002,40.400002,36127846
2022-08-31,40.049999,41.200001,39.900002,41.099998,41.099998,47051905
2022-09-01,40.200001,40.700001,40.000000,40.450001,40.450001,40264410
2022-09-02,40.599998,40.849998,40.299999,40.500000,40.500000,49625651
2022-09-05,40.299999,40.500000,39.250000,39.799999,39.799999,88728180
2022-09-06,39.950001,40.200001,39.750000,39.950001,39.950001,38130526
2022-09-07,39.599998,39.799999,39.150002,39.200001,39.200001,56935811
2022-09-08,39.700001,39.700001,39.099998,39.299999,39.299999,44441885
2022-09-12,40.000000,40.950001,40.000000,40.150002,40.150002,68900843
2022-09-13,40.599998,40.799999,40.500000,40.750000,40.750000,38459201
2022-09-14,39.450001,40.400002,39.400002,40.150002,40.150002,54221462
2022-09-15,40.400002,40.750000,40.099998,40.400002,40.400002,43284742
2022-09-16,40.299999,40.349998,39.950001,39.950001,39.950001,58273261
2022-09-19,39.950001,40.099998,39.700001,39.950001,39.950001,31821296
2022-09-20,40.200001,40.450001,39.900002,40.150002,40.150002,37794410
2022-09-21,39.849998,39.950001,39.299999,39.599998,39.599998,50581171
2022-09-22,39.000000,39.049999,38.599998,38.750000,38.750000,55656445
2022-09-23,38.500000,38.900002,38.150002,38.299999,38.299999,45731995
2022-09-26,37.799999,37.849998,36.750000,36.849998,36.849998,67912112
2022-09-27,37.299999,37.500000,36.849998,37.299999,37.299999,46286821
2022-09-28,37.299999,37.650002,37.450001,37.599998,37.599998,2149000
